Prowess_company_code,Company,year,roa,tq,DebtToEquity,SalesGrowth,FirmAge,NumPlants,Num_of_supplier,Num_of_supp_countries,Num_of_product,Num_of_plant,Num_of customers,SCC1,SCC2,SCC3,SCC4,SCC5,SCC6
30442,Banswara Syntex Ltd.,2015,2.46,0.85,2.26,0.026544482872068,39.0,3.0,1,1,8,3,11,9,10,9,10,13,14
30442,Banswara Syntex Ltd.,2016,1.86,0.96,2.13,-0.0191903321373574,40.0,3.0,1,1,9,3,39,10,10,10,10,14,15
33264,Bhagyanagar India Ltd.,2012,1.33,0.42,0.38,0.0933206560494415,27.0,2.0,1,1,7,2,9,8,8,8,8,12,11
33477,Bhandari Hosiery Exports Ltd.,2013,2.18,1.27,0.57,0.1551456109441391,20.0,1.0,1,1,1,1,12,7,7,7,7,9,9
33477,Bhandari Hosiery Exports Ltd.,2014,2.27,1.11,0.91,0.1207608110532927,21.0,1.0,1,1,1,1,13,7,7,7,7,9,9
33477,Bhandari Hosiery Exports Ltd.,2015,3.35,1.5,1.01,0.5896573807236631,22.0,1.0,1,1,2,1,13,7,7,7,7,8,9
33477,Bhandari Hosiery Exports Ltd.,2016,3.03,0.51,1.24,0.0758384530164166,23.0,1.0,1,1,2,1,16,7,7,7,7,9,8
33759,Bharat Gears Ltd.,2012,1.94,0.56,1.04,-0.0810787671232877,41.0,2.0,1,1,6,2,43,8,8,9,9,12,12
33759,Bharat Gears Ltd.,2013,-0.03,0.52,1.4,0.0631696636541507,42.0,2.0,1,1,6,2,48,8,8,9,9,12,12
33759,Bharat Gears Ltd.,2014,-0.93,0.76,1.51,-0.0142844623608797,43.0,3.0,1,1,6,3,50,9,9,10,10,13,12
33759,Bharat Gears Ltd.,2015,0.02,1.07,1.48,-0.0423186344238974,44.0,3.0,1,1,6,3,50,9,9,10,10,13,12
33759,Bharat Gears Ltd.,2016,-0.66,1.29,1.68,0.0080764946156703,45.0,3.0,1,1,7,3,49,9,10,10,10,14,13
33901,Bharat Rasayan Ltd.,2012,5.08,1.2,2.09,0.3299568683832177,23.0,2.0,1,1,2,2,2,5,6,5,6,7,7
33922,Bharat Seats Ltd.,2015,2.85,2.9,1.41,0.0144236302026725,29.0,1.0,1,1,6,1,2,6,6,6,6,8,7
33922,Bharat Seats Ltd.,2016,4.43,2.85,1.01,0.195568048605246,30.0,1.0,1,1,6,1,2,6,6,6,6,8,8
26633,Bilcare Ltd.,2016,-6.25,0.26,1.62,-0.108194456437268,29.0,1.0,1,1,5,1,6,7,8,8,8,9,9
36303,Birla Corporation Ltd.,2014,3.5,1.29,0.5,0.0621235940769169,95.0,5.0,1,1,5,5,1,8,7,9,8,10,8
36303,Birla Corporation Ltd.,2015,3.17,1.29,0.45,0.0082740869527362,96.0,5.0,1,1,5,5,1,7,7,8,8,9,8
36354,Birla Precision Technologies Ltd.,2015,-1.53,0.13,0.26,-0.0208633958633959,29.0,2.0,1,1,7,2,2,6,7,6,7,9,8
36354,Birla Precision Technologies Ltd.,2016,-0.99,0.14,0.3,0.0210009210930304,30.0,2.0,1,1,7,2,2,6,7,6,7,10,8
36864,Blue Blends (India) Ltd.,2013,5.5,0.64,3.41,0.0404788715699637,32.0,2.0,1,1,4,2,1,5,6,5,6,7,8
36864,Blue Blends (India) Ltd.,2014,3.89,0.67,2.78,0.0037024379129642,33.0,2.0,1,1,3,2,1,5,6,5,6,6,7
36864,Blue Blends (India) Ltd.,2015,5.77,3.01,1.96,0.022359684467397,34.0,2.0,1,1,2,2,1,5,6,6,7,6,7
36864,Blue Blends (India) Ltd.,2016,4.41,1.84,1.59,-0.0845406605606439,35.0,2.0,1,1,3,2,1,5,6,5,7,6,7
37451,Bombay Dyeing & Mfg. Co. Ltd.,2015,-7.99,4.8,6.74,-0.2235218945308599,136.0,1.0,1,1,6,1,2,6,6,6,6,8,8
150059,Bombay Rayon Fashions Ltd.,2012,2.6,1.06,1.26,0.1691150950082751,20.0,9.0,1,1,4,9,2,7,7,8,8,11,11
150059,Bombay Rayon Fashions Ltd.,2013,-4.93,0.96,1.69,-0.0913744289098192,21.0,9.0,1,1,4,9,3,8,8,9,9,12,12
150059,Bombay Rayon Fashions Ltd.,2014,-0.84,0.7,2.0,0.2150968833616497,22.0,9.0,1,1,4,9,2,7,7,8,8,11,11
150059,Bombay Rayon Fashions Ltd.,2015,0.08,0.93,2.88,0.1807451939406288,23.0,9.0,1,1,6,9,2,8,8,9,9,12,12
150059,Bombay Rayon Fashions Ltd.,2016,-1.66,1.02,2.12,-0.0706344297898657,24.0,9.0,1,1,7,9,2,8,8,8,8,13,12
386419,C I L Nova Petrochemicals Ltd.,2012,2.05,10.09,20.1,-0.0540698524039163,9.0,1.0,1,1,10,1,2,7,7,7,7,10,10
41761,Camlin Fine Sciences Ltd.,2012,5.94,1.71,1.76,0.2597478630810663,19.0,1.0,1,1,2,1,1,5,5,7,6,5,5
41761,Camlin Fine Sciences Ltd.,2014,7.94,7.15,1.38,0.1569600417863672,21.0,1.0,1,1,4,1,1,5,5,5,5,6,6
41761,Camlin Fine Sciences Ltd.,2015,8.37,9.02,1.31,-0.0458916478555304,22.0,1.0,1,1,4,1,1,5,5,5,5,6,6
43750,Century Textiles & Inds. Ltd.,2014,-0.32,2.78,2.97,0.1295846077786893,117.0,8.0,1,1,12,8,2,9,9,9,9,14,14
43750,Century Textiles & Inds. Ltd.,2015,-1.46,2.96,2.54,0.0413153183267063,118.0,8.0,1,1,13,8,2,9,9,9,9,14,14
43750,Century Textiles & Inds. Ltd.,2016,0.55,3.69,2.46,-0.049746085044767,119.0,8.0,1,1,13,8,2,9,9,9,9,14,14
49138,Colgate-Palmolive (India) Ltd.,2012,26.57,26.34,0.0,0.1848735002887143,75.0,3.0,1,1,5,3,1,7,7,7,7,9,8
377259,D B Corp Ltd.,2012,11.73,2.75,0.15,0.0950617283950616,17.0,31.0,1,1,7,31,1,8,9,8,9,12,12
377259,D B Corp Ltd.,2013,16.71,4.11,0.13,0.1756583864307157,18.0,31.0,1,1,7,31,1,8,8,8,8,12,12
377259,D B Corp Ltd.,2014,15.97,5.33,0.1,0.0823294903566427,19.0,31.0,1,1,7,31,1,8,8,8,8,12,11
377259,D B Corp Ltd.,2015,14.64,3.97,0.1,0.0207663437895093,20.0,31.0,1,1,7,31,1,8,8,8,8,11,11
57447,Deepak Nitrite Ltd.,2012,3.72,0.99,1.22,0.2984991199276914,42.0,5.0,1,1,10,5,18,11,10,11,11,16,15
57447,Deepak Nitrite Ltd.,2013,4.07,1.04,1.66,0.2385261441799548,43.0,5.0,1,1,9,5,22,11,10,11,11,15,14
57447,Deepak Nitrite Ltd.,2014,4.66,2.48,1.57,0.0427876295978584,44.0,5.0,1,1,9,5,22,11,10,11,11,15,15
57447,Deepak Nitrite Ltd.,2015,5.53,1.96,1.04,0.0027302640909994,45.0,5.0,1,1,12,5,22,11,10,11,10,16,15
57447,Deepak Nitrite Ltd.,2016,2.46,1.92,0.78,-0.0700368466091926,46.0,5.0,1,1,11,5,17,11,10,11,10,16,14
59540,Dhampur Sugar Mills Ltd.,2012,0.37,0.57,3.18,-0.042966369501982,79.0,5.0,1,1,7,5,3,9,10,9,10,13,13
59540,Dhampur Sugar Mills Ltd.,2013,-2.72,0.59,3.51,0.2612976918835175,80.0,5.0,1,1,7,5,3,9,9,9,9,13,13
59540,Dhampur Sugar Mills Ltd.,2014,-0.91,0.82,4.33,0.0305929133530418,81.0,5.0,1,1,9,5,3,10,10,10,10,13,14
59540,Dhampur Sugar Mills Ltd.,2015,0.49,1.32,4.07,0.1674174553314411,82.0,5.0,1,1,13,5,3,10,10,10,10,14,14
59540,Dhampur Sugar Mills Ltd.,2016,7.01,1.6,2.1,0.1616983539895746,83.0,5.0,1,1,9,5,3,10,10,10,10,12,14
60076,Dharamsi Morarji Chemical Co. Ltd.,2013,7.4,2.5,4.53,0.1765224094262747,94.0,4.0,1,1,7,4,1,7,7,7,7,11,11
60076,Dharamsi Morarji Chemical Co. Ltd.,2014,11.72,2.22,1.58,0.1899101460127292,95.0,4.0,1,1,7,4,1,7,8,7,8,11,11
60076,Dharamsi Morarji Chemical Co. Ltd.,2015,10.43,5.89,0.79,-0.1535436167702352,96.0,4.0,1,1,7,4,1,7,7,7,7,10,10
60076,Dharamsi Morarji Chemical Co. Ltd.,2016,12.98,5.05,0.5,0.7600594740265776,97.0,4.0,1,1,7,4,1,7,7,7,7,11,11
60710,Diamines & Chemicals Ltd.,2012,2.3,1.06,0.62,-0.1192609954501585,36.0,1.0,1,1,4,1,1,5,5,6,6,6,6
60710,Diamines & Chemicals Ltd.,2013,0.73,0.74,0.61,-0.230275516593613,37.0,1.0,1,1,4,1,1,5,5,6,6,6,6
60710,Diamines & Chemicals Ltd.,2014,-2.17,0.96,0.66,-0.1214154972544233,38.0,1.0,1,1,4,1,1,5,5,6,6,6,6
60710,Diamines & Chemicals Ltd.,2015,0.33,1.36,0.51,-0.0861111111111111,39.0,1.0,1,1,4,1,1,5,5,6,6,6,6
60710,Diamines & Chemicals Ltd.,2016,8.21,1.68,0.19,-0.0184903748733535,40.0,1.0,1,1,6,1,1,6,6,7,7,7,7
60726,Diamond Power Infrastructure Ltd.,2012,4.67,0.57,1.61,0.2777206929497231,20.0,1.0,1,1,4,1,11,7,7,8,8,9,10
60726,Diamond Power Infrastructure Ltd.,2013,4.09,0.37,1.39,0.2576785789867239,21.0,1.0,1,1,4,1,14,7,7,8,7,10,10
378125,Electrosteel Steels Ltd.,2012,-2.88,0.78,4.08,1.7301161751563896,6.0,1.0,1,1,2,1,1,5,5,6,6,5,5
378125,Electrosteel Steels Ltd.,2013,-2.69,0.62,5.6,2.1672667757774144,7.0,1.0,1,1,3,1,1,5,5,6,6,5,5
378125,Electrosteel Steels Ltd.,2014,-4.99,0.8,9.49,2.515622846906435,8.0,1.0,1,1,3,1,1,5,5,6,6,5,5
378125,Electrosteel Steels Ltd.,2015,-2.81,2.05,12.62,0.4153442134608507,9.0,1.0,1,1,3,1,5,6,6,7,7,7,7
66917,Elgi Equipments Ltd.,2012,11.13,3.36,0.05,0.033626475079006,52.0,1.0,1,1,7,1,3,7,8,7,8,10,10
67523,Emco Ltd.,2012,-0.69,0.35,0.75,-0.1697488557953674,48.0,5.0,1,1,3,5,13,9,9,9,9,12,11
67523,Emco Ltd.,2013,0.45,0.29,0.85,0.2199991605221551,49.0,5.0,1,1,3,5,11,9,9,9,9,11,11
67872,Empire Industries Ltd.,2012,11.04,3.89,0.62,0.15783995836836,112.0,1.0,1,1,6,1,2,6,6,7,7,8,8
67872,Empire Industries Ltd.,2013,9.59,2.57,0.84,0.1182409072050891,113.0,1.0,1,1,7,1,4,7,7,8,7,10,10
67872,Empire Industries Ltd.,2014,8.27,4.15,0.69,0.1286482809794706,114.0,1.0,1,1,7,1,4,7,8,8,8,10,10
67872,Empire Industries Ltd.,2015,6.42,6.44,0.93,0.0860977948226271,115.0,1.0,1,1,7,1,8,8,7,9,7,10,10
67872,Empire Industries Ltd.,2016,6.29,6.03,0.71,0.0501412429378531,116.0,1.0,1,1,8,1,9,9,8,9,8,11,11
69905,Everest Industries Ltd.,2012,7.01,1.22,0.6,0.1541089289156367,78.0,7.0,1,1,2,7,8,9,9,9,10,12,12
69905,Everest Industries Ltd.,2013,-0.08,0.81,0.83,0.0210163955721749,79.0,7.0,1,1,4,7,15,9,9,9,9,14,14
69905,Everest Industries Ltd.,2014,2.71,1.47,0.94,0.2153347025572984,80.0,7.0,1,1,4,7,16,9,9,9,9,14,14
69905,Everest Industries Ltd.,2015,2.56,1.23,0.74,0.0450748880231506,81.0,8.0,1,1,5,8,14,9,9,9,9,14,13
69905,Everest Industries Ltd.,2016,-0.19,0.84,0.58,-0.1213142436015769,82.0,8.0,1,1,6,8,13,10,10,10,10,14,14
70379,Everest Kanto Cylinder Ltd.,2013,-10.11,0.51,1.4,-0.1755274569106877,35.0,3.0,1,1,3,3,6,7,7,7,7,10,10
70379,Everest Kanto Cylinder Ltd.,2014,-11.97,0.54,2.28,-0.1121718377088305,36.0,3.0,1,1,3,3,5,7,7,7,7,9,10
70379,Everest Kanto Cylinder Ltd.,2015,-14.06,1.87,4.56,-0.0535145360414177,37.0,3.0,1,1,3,3,4,7,7,7,7,9,9
70379,Everest Kanto Cylinder Ltd.,2016,-2.3,5.81,2.22,0.4173460264029875,38.0,3.0,1,1,6,3,2,7,7,7,7,10,10
72979,Fiem Industries Ltd.,2012,6.52,1.48,0.87,0.1447935708619321,23.0,6.0,1,1,10,6,3,10,10,10,10,14,14
72979,Fiem Industries Ltd.,2013,8.57,2.3,0.65,0.193305414118285,24.0,6.0,1,1,10,6,39,11,11,11,11,16,16
72979,Fiem Industries Ltd.,2014,8.97,4.66,0.55,0.1427020476178453,25.0,6.0,1,1,12,6,42,11,11,11,11,16,16
72979,Fiem Industries Ltd.,2015,10.04,3.76,0.54,0.2035175324244902,26.0,6.0,1,1,13,6,43,11,11,11,11,16,16
72979,Fiem Industries Ltd.,2016,3.56,3.67,0.55,0.0373783734165595,27.0,7.0,1,1,14,7,54,11,11,11,11,17,17
73332,Finolex Industries Ltd.,2012,6.42,1.06,0.43,0.0480070630289197,31.0,4.0,1,1,6,4,2,7,8,8,9,11,10
77142,G S Auto International Ltd.,2012,-1.19,0.4,1.2,-0.0132582262828879,39.0,1.0,1,1,15,1,15,9,9,9,9,13,13
77142,G S Auto International Ltd.,2013,-0.16,0.24,1.25,0.0215817321080478,40.0,2.0,1,1,15,2,16,9,10,9,10,14,15
77142,G S Auto International Ltd.,2014,-3.25,0.67,1.29,0.191699604743083,41.0,2.0,1,1,17,2,15,9,10,9,10,14,15
77142,G S Auto International Ltd.,2015,-0.75,0.76,1.12,0.0687367758906616,42.0,2.0,1,1,17,2,11,9,10,9,10,13,14
77142,G S Auto International Ltd.,2016,-4.45,0.48,1.23,-0.2788271175557815,43.0,2.0,1,1,18,2,10,9,10,9,10,13,14
77423,G T N Industries Ltd.,2012,-3.08,0.58,7.87,0.110684412646641,50.0,2.0,1,1,2,2,1,5,6,7,8,6,7
78455,Gandhi Special Tubes Ltd.,2012,14.01,1.51,0.0,-0.0843589743589744,27.0,1.0,1,1,6,1,2,6,6,7,7,8,8
78455,Gandhi Special Tubes Ltd.,2013,12.35,1.15,0.0,-0.12965555866704,28.0,1.0,1,1,6,1,2,6,6,7,7,8,8
78455,Gandhi Special Tubes Ltd.,2014,9.46,2.08,0.0,0.1009223509223509,29.0,1.0,1,1,6,1,2,6,6,7,7,8,8
78455,Gandhi Special Tubes Ltd.,2015,9.7,2.07,0.0,-0.0055528494885533,30.0,1.0,1,1,6,1,2,6,6,7,7,8,8
78455,Gandhi Special Tubes Ltd.,2016,15.36,2.46,0.0,0.0447688087774296,31.0,1.0,1,1,6,1,2,6,6,7,7,8,8
80995,Genus Power Infrastructures Ltd.,2012,4.34,0.36,0.58,-0.0663025760341056,20.0,1.0,1,1,2,1,7,7,6,7,6,8,7
80995,Genus Power Infrastructures Ltd.,2013,6.28,0.88,0.72,0.1711629711420812,21.0,1.0,1,1,2,1,7,7,6,7,6,8,7
80995,Genus Power Infrastructures Ltd.,2014,6.94,1.5,0.74,0.1774133955076506,22.0,1.0,1,1,2,1,7,7,6,7,6,8,8
80995,Genus Power Infrastructures Ltd.,2015,7.2,2.42,0.36,-0.0594065834180967,23.0,1.0,1,1,4,1,7,6,6,6,6,9,8
80995,Genus Power Infrastructures Ltd.,2016,5.24,1.45,0.31,-0.2490681514886568,24.0,1.0,1,1,3,1,7,6,7,6,7,8,8
375672,Globus Spirits Ltd.,2015,1.34,0.62,0.7,0.1234458962611009,22.0,5.0,1,1,6,5,3,9,8,9,9,12,11
375672,Globus Spirits Ltd.,2016,1.56,0.68,0.73,0.1159334185908345,23.0,5.0,1,1,7,5,3,9,8,9,8,12,11
373645,Gokak Textiles Ltd.,2013,-7.09,0.42,1.92,-0.2579422606966823,7.0,1.0,1,1,7,1,3,7,7,8,8,10,9
369886,Gokaldas Exports Ltd.,2012,-18.21,2.07,2.69,-0.0410132338366465,8.0,4.0,1,1,4,4,2,6,6,6,6,10,10
369886,Gokaldas Exports Ltd.,2013,-3.06,2.25,2.61,0.1266198567332339,9.0,4.0,1,1,4,4,3,7,7,7,7,11,11
369886,Gokaldas Exports Ltd.,2015,4.83,1.3,1.61,0.0493776398908534,11.0,4.0,1,1,4,4,15,8,8,8,8,13,12
369886,Gokaldas Exports Ltd.,2016,-6.23,1.24,2.87,-0.1814846477167485,12.0,4.0,1,1,5,4,15,9,8,9,8,13,12
84374,Goodyear India Ltd.,2013,9.6,2.03,0.0,0.0538967424708052,52.0,1.0,1,1,3,1,3,6,6,7,7,7,7
85467,Grauer & Weil (India) Ltd.,2012,4.35,0.78,0.7,0.0159327038244061,55.0,5.0,1,1,10,5,2,9,9,9,9,13,12
86816,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,2012,3.45,0.48,1.18,0.1120725563313234,36.0,1.0,1,1,25,1,9,9,9,9,9,12,12
86895,Gujarat Sidhee Cement Ltd.,2016,-5.95,1.28,0.08,-0.0693061825875063,43.0,1.0,1,1,5,1,1,6,6,7,7,6,6
88356,H E G Ltd.,2012,3.86,1.1,1.62,0.1420291957327284,40.0,2.0,1,1,5,2,16,8,8,8,8,12,11
88356,H E G Ltd.,2013,3.0,0.88,1.11,-0.1171834856558915,41.0,2.0,1,1,5,2,16,8,8,8,8,12,12
88356,H E G Ltd.,2014,1.34,0.96,0.97,-0.163095938787522,42.0,2.0,1,1,5,2,16,8,8,8,8,12,11
90657,Harita Seating Systems Ltd.,2012,6.49,2.15,1.22,-0.1089599811120293,16.0,5.0,1,1,6,5,13,10,10,10,10,14,13
90657,Harita Seating Systems Ltd.,2013,3.17,1.34,1.22,-0.0930047694753576,17.0,5.0,1,1,5,5,13,10,10,10,10,14,13
151476,Heidelberg Cement India Ltd.,2014,-0.15,2.12,1.51,0.484754262788365,66.0,4.0,1,1,3,4,1,6,6,7,7,8,7
151476,Heidelberg Cement India Ltd.,2015,0.98,2.1,1.16,-0.1909368033506721,67.0,4.0,1,1,6,4,1,7,7,8,7,10,9
151476,Heidelberg Cement India Ltd.,2016,2.17,2.65,0.73,0.0448114807566861,68.0,4.0,1,1,6,4,1,7,7,8,7,10,9
93464,Himadri Speciality Chemical Ltd.,2012,0.72,0.73,3.0,0.1673583630923656,32.0,7.0,1,1,2,7,14,9,8,9,8,13,12
93464,Himadri Speciality Chemical Ltd.,2013,-0.26,0.75,2.94,0.0795369987598182,33.0,7.0,1,1,3,7,10,9,8,10,8,12,11
93464,Himadri Speciality Chemical Ltd.,2014,-1.7,2.84,2.15,-0.3516887493298614,34.0,7.0,1,1,3,7,39,9,8,10,8,13,12
93464,Himadri Speciality Chemical Ltd.,2015,0.46,26.74,2.12,-0.438275251033668,35.0,7.0,1,1,3,7,39,9,8,10,8,13,12
93464,Himadri Speciality Chemical Ltd.,2016,-2.28,5.77,1.57,0.1732912723449,36.0,7.0,1,1,3,7,39,9,8,10,9,13,12
94042,Hindustan Media Ventures Ltd.,2014,-6.0,1.56,0.91,0.0889016897081413,32.0,14.0,1,1,4,14,1,7,7,8,8,10,9
94042,Hindustan Media Ventures Ltd.,2015,0.95,1.95,0.75,0.0571327808146711,33.0,14.0,1,1,5,14,1,7,8,9,10,10,10
94042,Hindustan Media Ventures Ltd.,2016,-2.98,1.96,0.71,-0.3444537114261885,34.0,14.0,1,1,6,14,1,8,8,9,9,11,12
92894,Hi-Tech Gears Ltd.,2016,3.37,1.92,0.75,-0.067172114095511,25.0,2.0,1,1,6,2,20,8,9,8,9,12,12
98652,Indian Metals & Ferro Alloys Ltd.,2012,-1.49,0.83,0.68,-0.2010423157536962,26.0,7.0,1,1,6,7,2,8,8,8,8,12,12
98652,Indian Metals & Ferro Alloys Ltd.,2013,4.34,0.69,0.16,0.6069436566458688,27.0,7.0,1,1,6,7,2,8,8,8,8,12,12
98652,Indian Metals & Ferro Alloys Ltd.,2014,-6.55,1.22,0.82,-0.1332490109275954,28.0,7.0,1,1,7,7,2,8,8,8,8,13,12
98652,Indian Metals & Ferro Alloys Ltd.,2016,6.28,2.48,1.5,-0.1079767546438825,30.0,7.0,1,1,9,7,8,11,10,11,10,15,15
99248,Indo Count Inds. Ltd.,2012,4.92,1.05,1.35,0.0707684580612757,20.0,2.0,1,1,3,2,1,5,6,5,6,6,6
99248,Indo Count Inds. Ltd.,2013,3.4,0.82,1.3,0.0650124302265584,21.0,2.0,1,1,3,2,1,5,6,5,6,6,6
99248,Indo Count Inds. Ltd.,2014,3.36,1.88,1.1,-0.0083682008368201,22.0,2.0,1,1,3,2,1,5,6,5,6,6,6
99248,Indo Count Inds. Ltd.,2015,5.43,3.25,0.99,0.1272040861647791,23.0,2.0,1,1,2,2,1,5,6,6,7,6,6
99248,Indo Count Inds. Ltd.,2016,7.16,4.63,0.91,0.1574136096772922,24.0,2.0,1,1,2,2,1,5,6,6,7,6,6
31365,Ineos Styrolution India Ltd.,2015,6.24,2.46,0.32,0.0784174710804896,42.0,3.0,1,1,5,3,1,6,7,6,7,8,8
31365,Ineos Styrolution India Ltd.,2016,6.52,1.84,0.36,-0.0620841949114446,43.0,3.0,1,1,4,3,1,6,6,6,6,7,7
100750,Ingersoll-Rand (India) Ltd.,2014,3.06,2.85,0.0,0.1247418750198559,93.0,1.0,1,1,6,1,1,6,6,6,6,7,7
100750,Ingersoll-Rand (India) Ltd.,2015,3.42,2.42,0.0,-0.0584405496631689,94.0,1.0,1,1,6,1,1,6,6,6,6,7,7
101011,Innovative Tech Pack Ltd.,2012,10.66,1.39,0.56,0.2914309658495704,23.0,2.0,1,1,5,2,19,8,8,8,8,12,12
101011,Innovative Tech Pack Ltd.,2013,6.92,2.13,0.89,0.2472420506164827,24.0,3.0,1,1,5,3,26,9,9,9,9,13,12
101011,Innovative Tech Pack Ltd.,2014,7.12,2.24,0.76,-0.0042924037460977,25.0,3.0,1,1,5,3,26,9,9,9,9,13,12
101011,Innovative Tech Pack Ltd.,2015,5.16,3.22,1.19,0.1894186806009143,26.0,3.0,1,1,7,3,21,9,9,9,9,13,12
101011,Innovative Tech Pack Ltd.,2016,9.47,3.87,1.08,0.1626578802855574,27.0,4.0,1,1,6,4,26,9,9,9,9,14,12
103261,J B Chemicals & Pharmaceuticals Ltd.,2012,6.88,0.78,0.05,0.2515189640358413,36.0,3.0,1,1,11,3,4,9,9,10,10,13,14
103261,J B Chemicals & Pharmaceuticals Ltd.,2013,8.26,1.04,0.09,0.1794922090500068,37.0,3.0,1,1,11,3,1,8,8,9,9,11,12
103261,J B Chemicals & Pharmaceuticals Ltd.,2014,8.05,1.5,0.1,0.1025361189065585,38.0,3.0,1,1,11,3,2,8,8,9,9,12,13
103261,J B Chemicals & Pharmaceuticals Ltd.,2015,10.27,2.07,0.14,0.083770916804148,39.0,3.0,1,1,18,3,2,8,8,9,9,12,13
103261,J B Chemicals & Pharmaceuticals Ltd.,2016,8.08,2.26,0.04,0.0383695340158836,40.0,3.0,1,1,6,3,3,8,8,9,9,10,12
103477,J C T Ltd.,2014,1.03,6.6,9.69,-0.2297131502291939,68.0,2.0,1,1,6,2,22,8,9,8,9,12,13
103477,J C T Ltd.,2015,-0.31,10.5,5.45,-0.1073990111200139,69.0,2.0,1,1,7,2,22,8,8,8,8,12,13
103477,J C T Ltd.,2016,-4.69,4.46,2.77,-0.0804405180246752,70.0,2.0,1,1,8,2,26,9,9,9,9,13,12
337911,J K Cement Ltd.,2012,6.65,1.72,0.87,0.1582889774659495,18.0,4.0,1,1,2,4,1,6,6,7,7,8,7
337911,J K Cement Ltd.,2014,3.03,2.73,1.59,0.2068401524049259,20.0,5.0,1,1,2,5,1,7,6,8,6,8,7
337911,J K Cement Ltd.,2015,1.68,2.44,1.57,0.0609608136713304,21.0,5.0,1,1,1,5,1,7,6,8,7,8,7
337911,J K Cement Ltd.,2016,3.81,2.8,1.41,0.064421708293288,22.0,5.0,1,1,3,5,1,7,6,7,6,8,7
103848,J K Lakshmi Cement Ltd.,2013,2.99,0.74,1.27,-0.0050685683889132,75.0,4.0,1,1,2,4,1,6,6,8,8,8,7
103848,J K Lakshmi Cement Ltd.,2015,0.06,2.95,1.47,0.1428333501173591,77.0,4.0,1,1,2,4,1,6,6,8,8,8,7
103848,J K Lakshmi Cement Ltd.,2016,1.74,3.02,1.58,0.1089409236796707,78.0,4.0,1,1,2,4,1,6,6,8,8,8,7
104039,J L Morison (India) Ltd.,2014,3.96,1.61,0.02,0.0178051511758119,80.0,1.0,1,2,5,1,2,7,7,7,7,10,8
104732,J S L Industries Ltd.,2015,1.16,0.66,0.25,-0.120260374288039,49.0,1.0,1,1,7,1,1,6,6,6,6,7,7
104732,J S L Industries Ltd.,2016,-0.2,0.71,0.28,-0.1762856085830558,50.0,1.0,1,1,9,1,1,7,7,7,7,8,8
105677,Jai Balaji Inds. Ltd.,2012,-5.18,0.42,4.64,-0.4633779020837419,13.0,2.0,1,1,13,2,1,7,7,7,7,10,10
105677,Jai Balaji Inds. Ltd.,2013,-7.71,0.33,12.42,0.2546636951087213,14.0,2.0,1,1,14,2,1,7,7,7,7,10,10
107677,Jasch Industries Ltd.,2012,2.72,0.49,0.69,0.0379497859539512,27.0,1.0,1,1,10,1,4,8,7,9,7,11,9
107677,Jasch Industries Ltd.,2013,3.02,0.39,0.48,0.0878385910154944,28.0,1.0,1,1,10,1,4,8,7,9,7,11,9
107677,Jasch Industries Ltd.,2014,4.75,0.65,0.53,0.0830003074085461,29.0,1.0,1,1,9,1,4,8,7,9,7,10,9
107677,Jasch Industries Ltd.,2015,5.74,1.44,0.53,0.0439965938120918,30.0,1.0,1,1,13,1,4,8,7,8,7,11,9
107677,Jasch Industries Ltd.,2016,5.93,1.42,0.52,0.057005618995831,31.0,1.0,1,1,13,1,5,8,8,8,8,11,11
108391,Jayant Agro-Organics Ltd.,2012,6.19,1.5,1.65,-0.2558102996096252,20.0,1.0,1,1,5,1,1,6,6,6,6,7,6
108391,Jayant Agro-Organics Ltd.,2013,8.08,0.61,1.27,-0.4632724319935039,21.0,1.0,1,1,5,1,1,6,5,6,5,7,6
110832,Jumbo Bag Ltd.,2012,0.17,0.4,2.42,0.059344150686486,22.0,3.0,1,1,6,3,3,8,8,8,8,11,11
112888,K R B L Ltd.,2012,7.64,0.8,1.09,0.2754031665114456,19.0,16.0,1,1,11,16,11,11,11,11,11,16,17
112888,K R B L Ltd.,2013,11.39,0.82,1.35,0.3415995695536042,20.0,16.0,1,1,11,16,18,11,11,11,11,17,17
112888,K R B L Ltd.,2014,9.88,1.95,1.07,0.1153110698913564,21.0,16.0,1,1,10,16,20,11,11,11,11,17,17
112888,K R B L Ltd.,2015,10.99,3.57,0.8,0.0751001720905144,22.0,16.0,1,1,11,16,25,11,11,11,11,17,17
112888,K R B L Ltd.,2016,12.62,4.27,0.58,-0.0602350271012825,23.0,16.0,1,1,13,16,27,11,11,11,11,17,17
114031,Kajaria Ceramics Ltd.,2012,27.07,0.98,0.48,0.0786230344241394,50.0,3.0,1,1,3,3,6,7,7,7,7,10,11
114031,Kajaria Ceramics Ltd.,2013,4.66,0.87,0.43,0.0500394011032307,51.0,3.0,1,1,3,3,6,7,7,7,7,10,11
114031,Kajaria Ceramics Ltd.,2016,2.62,1.61,0.2,0.044495977969418,54.0,3.0,1,1,3,3,6,7,7,7,7,10,9
114969,Kalyani Steels Ltd.,2012,3.93,0.59,0.7,-0.0593273795690713,33.0,1.0,1,1,9,1,2,7,7,7,7,9,10
116315,Kansai Nerolac Paints Ltd.,2012,5.49,0.64,2.26,-0.0491161215200594,41.0,4.0,1,1,3,4,5,7,7,7,7,11,11
